#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
2148499|2010-01-18T20:36:57.000000|38.42|22.11|2.0|CSEM||||ML|4.2|--|Greece
2148949|2010-01-20T16:55:19.000000|37.1|22.1|2.0|CSEM||||ML|4.3|--|Costa Occidentale Peloponneso (GRECIA)
2149179|2010-01-21T09:51:14.000000|38.34|20.91|40.0|CSEM||||Mw|4.1|--|Costa Greca Ionica (GRECIA)
2149309|2010-01-22T00:46:57.000000|38.42|22.04|2.0|CSEM||||Mw|5.2|--|Greece
2149369|2010-01-22T10:53:33.000000|38.38|21.96|2.0|CSEM||||mb|4.2|--|Greece [Sea]
2149379|2010-01-22T10:59:16.000000|38.39|21.97|2.0|CSEM||||ML|4.4|--|Greece [Sea]
2149849|2010-01-24T13:18:14.000000|39.4|21.5|2.0|CSEM||||ML|4.3|--|Greece
2150909|2010-01-30T13:47:44.000000|38.3|22.4|2.0|CSEM||||mb|4.5|--|Greece [Sea]
2153639|2010-02-11T02:25:51.390000|42.204|19.509|10.0|BULLETIN-SISPICK||||ML|4.8|--|Albania [Land]
2153739|2010-02-11T21:56:30.000000|33.98|25.42|10.0|CSEM||||Mw|5.3|--|Greece [Sea]
2510069|2010-03-10T13:38:07.000000|42.8|20.7|16.0|SURVEY-INGV-CSEM||||Mw|4.5|--|Kosovo [Land]
2164649|2010-03-26T18:35:55.000000|38.15|26.31|15.0|CSEM||||mb|4.8|--|Turkey [Sea]
2166809|2010-04-02T20:04:45.100000|37.797|15.151|3.4|BULLETIN-SISPICK||||ML|4.0|--|3 km SW Piedimonte Etneo (CT)
2167969|2010-04-04T22:05:57.000000|38.39|22.43|2.0|CSEM||||ML|4.0|--|Greece [Sea]
2169609|2010-04-09T07:09:12.000000|35.6|29.4|10.0|CSEM||||mb|4.2|--|Greece [Sea]
2170539|2010-04-11T22:08:12.000000|37.07|-3.51|623.0|CSEM||||mb|6.3|--|Spain
2178739|2010-04-20T03:19:40.000000|37.5|20.6|15.0|CSEM||||ML|4.1|--|Costa Occidentale Peloponneso (GRECIA)
2181569|2010-04-24T15:01:11.000000|34.2|26.04|30.0|CSEM||||mb|5.2|--|Crete, Greece [Sea: Greece]
2182649|2010-04-26T10:26:51.000000|34.8|26.4|20.0|CSEM||||mb|4.4|--|Crete, Greece [Sea: Greece]
2185189|2010-04-29T10:32:55.000000|35.7|27.49|10.0|CSEM||||mb|4.3|--|Dodecanese Islands, Greece [Sea: Greece]
2186899|2010-05-02T12:24:37.000000|35.6|24.7|88.0|CSEM||||mb|4.5|--|Crete, Greece [Sea: Greece]
2190199|2010-05-11T20:23:43.000000|36.13|21.76|50.0|CSEM||||mb|4.1|--|Mar Ionio Meridionale (MARE)
2191339|2010-05-14T12:29:22.000000|35.9|4.12|2.0|CSEM||||mb|5.2|--|Northern Algeria [Land: Algeria]
2191929|2010-05-16T06:52:41.000000|35.84|4.05|2.0|CSEM||||mb|5.0|--|Northern Algeria [Land: Algeria]
2193039|2010-05-19T04:27:24.000000|36.6|21.57|26.0|CSEM||||ML|4.0|--|Costa Occidentale Peloponneso (GRECIA)
2194859|2010-05-23T13:28:17.000000|35.8|4.1|10.0|CSEM||||Mw|5.0|--|Northern Algeria [Land: Algeria]
2197139|2010-05-27T06:34:18.160000|39.688|13.85|616.5|BULLETIN-SISPICK||||ML|4.0|--|Tirreno Meridionale (MARE)
2198989|2010-05-29T19:05:11.000000|37.68|21.31|16.0|CSEM||||mb|4.4|--|Costa Occidentale Peloponneso (GRECIA)
2205479|2010-06-08T15:16:10.000000|45.57|26.42|110.0|CSEM||||mb|4.5|--|Romania
2211919|2010-06-20T23:13:51.460000|43.703|17.113|10.0|BULLETIN-SISPICK||||ML|4.4|--|Bosnia and Herz. [Land]
2214309|2010-06-26T21:43:27.000000|34.4|24.7|60.0|CSEM||||mb|4.1|--|Crete, Greece [Sea: Greece]
2217269|2010-07-02T14:08:20.000000|35.02|26.45|40.0|CSEM||||ML|4.2|--|Crete, Greece [Sea: Greece]
2221439|2010-07-09T22:01:11.000000|35.5|22.3|60.0|CSEM||||Mw|4.2|--|Greece [Sea]
2221459|2010-07-09T22:15:10.460000|41.137|19.761|10.0|BULLETIN-SISPICK||||ML|4.7|--|Costa Albanese settentrionale (ALBANIA)
2222939|2010-07-13T03:18:10.000000|36.23|21.81|30.0|CSEM||||ML|4.7|--|Mar Ionio Meridionale (MARE)
2225029|2010-07-16T18:53:10.000000|39.31|23.99|10.0|CSEM||||mb|5.1|--|Greece [Sea]
2225389|2010-07-17T02:30:36.000000|39.3|24|10.0|CSEM||||ML|4.4|--|Greece [Sea]
2227059|2010-07-20T03:10:25.000000|35.82|21.86|30.0|CSEM||||mb|4.7|--|Greece [Sea]
2227889|2010-07-21T20:12:15.000000|34.61|29.91|10.0|CSEM||||mb|4.3|--|Greece [Sea]
2234269|2010-08-05T18:54:16.000000|32.36|-6.08|10.0|CSEM||||mb|4.6|--|Morocco
2234339|2010-08-06T02:37:45.000000|34.23|25.03|28.0|CSEM||||mb|4.8|--|Crete, Greece [Sea: Greece]
2235139|2010-08-08T00:24:13.000000|36.6|27.9|15.0|CSEM||||mb|4.2|--|Dodecanese Islands, Greece [Sea: Greece]
2235229|2010-08-08T04:06:34.000000|34.7|24.4|18.0|CSEM||||mb|4.9|--|Crete, Greece [Sea: Greece]
2235329|2010-08-08T09:00:29.000000|40.5|23.6|10.0|CSEM||||mb|4.6|--|Greece
2237279|2010-08-11T10:47:54.000000|39.4|20.5|15.0|CSEM||||mb|4.5|--|Greece [Land]
2239779|2010-08-15T12:11:48.000000|37.22|20.89|15.0|CSEM||||mb|4.7|--|Costa Occidentale Peloponneso (GRECIA)
2240189|2010-08-16T12:54:47.050000|38.41|14.919|16.9|BULLETIN-SISPICK||||Mw|4.6|--|Isole Eolie (Messina)
2242749|2010-08-23T04:22:37.000000|40.38|25.97|10.0|CSEM||||mb|4.1|--|Greece [Sea]
2243409|2010-08-24T19:08:58.000000|36.3|21.8|30.0|CSEM||||ML|4.0|--|Costa Occidentale Peloponneso (GRECIA)
2244869|2010-08-28T07:08:03.250000|42.834|12.654|6.7|BULLETIN-SISPICK||||Mw|4.1|--|2 km NW Castel Ritaldi (PG)
2245289|2010-08-29T00:51:57.000000|38.65|23.39|2.0|CSEM||||mb|4.1|--|Greece [Sea]
2252419|2010-09-09T21:22:35.000000|34|25.43|40.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2253469|2010-09-11T15:47:13.000000|40.66|20.89|10.0|CSEM||||mb|4.4|--|Confine Grecia-Albania (GRECIA, ALBANIA)
2255569|2010-09-15T02:23:13.750000|45.567|14.259|10.0|BULLETIN-SISPICK||||ML|4.0|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
2257019|2010-09-17T12:20:17.750000|41.472|15.623|6.0|BULLETIN-SISPICK||||Mw|4.2|--|7 km E Foggia (FG)
2262159|2010-09-28T11:29:38.000000|45.94|-1.4|5.0|CSEM||||ML|4.5|--|France [Sea]
2262699|2010-09-29T18:52:10.000000|36.32|23.24|15.0|CSEM||||ML|4.0|--|Southern Greece [Sea: Greece]
2262899|2010-09-30T04:30:56.000000|34.2|26.2|50.0|CSEM||||mb|4.4|--|Crete, Greece [Sea: Greece]
2266749|2010-10-07T20:23:11.000000|42.4|21.62|2.0|CSEM||||mb|4.3|--|Kosovo [Land]
2267679|2010-10-09T14:19:39.000000|37.31|20.42|10.0|CSEM||||ML|4.1|--|Mar Ionio Meridionale (MARE)
2267749|2010-10-09T19:04:49.000000|38.16|22.71|2.0|CSEM||||ML|4.5|--|Greece [Sea]
2268199|2010-10-10T19:17:54.000000|35.3|22.24|10.0|CSEM||||mb|4.5|--|Greece [Sea]
2268329|2010-10-11T00:34:35.000000|42.42|21.59|2.0|CSEM||||mb|4.5|--|Kosovo [Land]
2269459|2010-10-13T22:43:14.740000|44.205|12.383|26.5|BULLETIN-SISPICK||||Mw|4.0|--|1 km W Cesenatico (FC)
2270099|2010-10-15T05:21:19.820000|38.873|16.633|37.2|BULLETIN-SISPICK||||Mw|4.3|--|5 km SE Catanzaro (CZ)
2276479|2010-10-23T06:17:41.000000|39.97|21.44|2.0|CSEM||||mb|4.5|--|Greece
2276649|2010-10-23T10:32:46.000000|38.73|22.08|2.0|CSEM||||mb|4.2|--|Greece
2280349|2010-11-03T00:56:54.000000|43.74|20.69|2.0|CSEM||||Mw|5.3|--|Serbia [Land]
2280399|2010-11-03T02:51:27.000000|40.43|26.3|10.0|CSEM||||mb|5.3|--|Turkey [Sea]
2280639|2010-11-03T18:13:02.980000|39.983|13.274|505.6|BULLETIN-SISPICK||||ML|5.4|--|Tirreno Meridionale (MARE)
2281959|2010-11-04T21:09:04.260000|43.767|20.782|10.0|BULLETIN-SISPICK||||ML|4.2|--|Serbia [Land]
2283519|2010-11-07T07:56:32.000000|41.92|20.15|2.0|CSEM||||ML|4.0|--|Albania
2284279|2010-11-10T08:22:45.220000|35.162|14.195|10.0|BULLETIN-SISPICK||||ML|4.0|--|Malta [Sea]
2285569|2010-11-13T18:24:59.000000|35.08|9.42|10.0|CSEM||||ML|4.6|--|Tunisia
2286169|2010-11-14T23:08:26.000000|36.58|36.02|1.0|CSEM||||ML|4.9|--|Turkey [Sea]
2293729|2010-12-14T13:58:52.000000|38.07|22.79|5.0|CSEM||||mb|4.1|--|Greece [Sea]
2294049|2010-12-17T09:37:48.000000|36.95|24|104.0|CSEM||||mb|4.9|--|Southern Greece [Sea: Greece]
2294149|2010-12-18T06:05:46.000000|37.38|20.3|40.0|CSEM||||mb|4.9|--|Mar Ionio Meridionale (MARE)
2294889|2010-12-21T08:56:29.000000|43.18|18.94|2.0|CSEM||||ML|4.0|--|Montenegro [Land]
2298529|2011-01-02T04:18:22.000000|33.92|28.58|10.0|CSEM||||mb|4.4|--|Greece [Sea]
2298679|2011-01-02T14:40:12.000000|38.18|20.69|10.0|CSEM||||mb|4.0|--|Costa Greca Ionica (GRECIA)
2304759|2011-01-17T18:46:31.000000|37.91|21.09|2.0|CSEM||||mb|4.0|--|Costa Greca Ionica (GRECIA)
2306539|2011-01-22T00:48:45.980000|43.14|18.784|10.0|BULLETIN-SISPICK||||ML|4.1|--|Montenegro [Land]
2306989|2011-01-24T01:26:37.800000|43.136|18.859|10.0|BULLETIN-SISPICK||||ML|4.4|--|Montenegro [Land]
2309159|2011-01-29T17:41:37.000000|47.51|18.38|5.0|CSEM||||mb|4.3|--|Hungary
2311829|2011-02-07T18:31:44.000000|36.6|26.9|102.0|CSEM||||ML|4.0|--|Dodecanese Islands, Greece [Sea: Greece]
2312199|2011-02-08T16:29:45.520000|43.867|17.358|10.0|BULLETIN-SISPICK||||ML|4.0|--|Bosnia and Herz. [Land]
2312939|2011-02-10T02:38:20.000000|38.97|21.11|10.0|CSEM||||mb|4.4|--|Greece [Sea]
2313559|2011-02-11T17:16:19.000000|36.88|21.54|20.0|CSEM||||mb|4.0|--|Costa Occidentale Peloponneso (GRECIA)
2313569|2011-02-11T17:56:57.000000|38.39|21.81|5.0|CSEM||||mb|4.3|--|Greece
2317099|2011-02-20T15:11:29.000000|37.703|20.112|20.0|BULLETIN-SISPICK||||ML|4.2|--|Mar Ionio Meridionale (MARE)
2318069|2011-02-23T05:29:29.000000|34.45|26.62|47.0|CSEM||||mb|4.7|--|Crete, Greece [Sea: Greece]
2332319|2011-04-01T13:29:11.000000|35.54|26.63|60.0|CSEM||||mb|6.0|--|Crete, Greece [Sea: Greece]
2333869|2011-04-03T23:53:40.000000|35.66|21.86|10.0|CSEM||||mb|4.4|--|Greece [Sea]
2339119|2011-04-15T03:18:33.000000|36.6|23.01|40.0|CSEM||||mb|4.5|--|Southern Greece [Land: Greece]
2339829|2011-04-16T17:16:17.750000|44.348|17.795|10.0|BULLETIN-SISPICK||||ML|4.0|--|Bosnia and Herz. [Land]
2340889|2011-04-19T12:13:19.000000|38.12|21.96|55.0|CSEM||||mb|4.5|--|Greece
2342559|2011-04-22T07:50:41.000000|40.13|24.89|10.0|CSEM||||ML|4.3|--|Greece [Sea]
2342829|2011-04-22T23:31:31.000000|35.4|25.55|12.0|CSEM||||mb|4.2|--|Crete, Greece [Sea: Greece]
2343769|2011-04-24T13:02:12.030000|35.826|14.905|9.7|BULLETIN-SISPICK||||ML|4.3|--|Mar Ionio Meridionale (MARE)
2345959|2011-04-28T23:30:44.460000|44.738|17.308|10.0|BULLETIN-SISPICK||||ML|4.5|--|Bosnia and Herz. [Land]
2347369|2011-05-01T02:24:15.000000|45.6|26.58|150.0|CSEM||||mb|4.7|--|Romania
2350579|2011-05-06T15:12:35.050000|37.79|14.963|28.1|BULLETIN-SISPICK||||Mw|4.1|--|10 km SE Maletto (CT)
2351099|2011-05-06T23:44:52.390000|44.949|15.04|10.0|BULLETIN-SISPICK||||ML|4.2|--|Costa Croata Settentrionale (CROAZIA)
2351119|2011-05-07T01:35:45.000000|40.36|21.35|14.0|CSEM||||mb|4.0|--|Greece
2351829|2011-05-08T06:50:24.000000|36.7|27.24|11.0|CSEM||||Mw|5.1|--|Dodecanese Islands, Greece [Sea: Greece]
2353679|2011-05-11T16:47:25.000000|37.68|-1.68|2.0|CSEM||||Mw|5.1|--|Spain
2355559|2011-05-14T08:45:52.000000|41.72|20.98|10.0|CSEM||||ML|4.1|--|Macedonia [Land]
2358199|2011-05-19T14:50:51.560000|39.065|15.13|297.9|BULLETIN-SISPICK||||ML|4.6|--|Tirreno Meridionale (MARE)
2358319|2011-05-19T20:15:22.000000|39.15|29.1|7.0|CSEM||||mb|5.8|--|Turkey
2358399|2011-05-19T23:53:25.000000|34.33|23.79|2.0|CSEM||||mb|4.1|--|Crete, Greece [Sea: Greece]
2359699|2011-05-22T07:49:23.000000|39.25|20.55|1.0|CSEM||||ML|4.0|--|Greece [Land]
2364209|2011-05-25T23:27:50.000000|37.94|21.13|1.0|CSEM||||Mw|4.8|--|Costa Greca Ionica (GRECIA)
2365669|2011-05-28T01:03:51.000000|39.27|20.51|2.0|CSEM||||ML|4.3|--|Greece [Land]
2365749|2011-05-28T05:47:19.000000|39.12|29.04|26.0|CSEM||||mb|4.7|--|Turkey
2367839|2011-06-01T17:18:59.000000|36.35|22.2|50.0|CSEM||||mb|4.5|--|Costa Occidentale Peloponneso (GRECIA)
2369889|2011-06-04T05:23:17.000000|37.93|21.06|5.0|CSEM||||ML|4.0|--|Costa Greca Ionica (GRECIA)
2379079|2011-06-09T08:14:26.000000|34.76|29.14|47.0|CSEM||||mb|4.4|--|Greece [Sea]
2379219|2011-06-09T16:16:31.410000|40.559|20.215|10.0|BULLETIN-SISPICK||||ML|4.3|--|Albania [Land]
2382849|2011-06-14T23:14:25.000000|34.75|29.08|45.0|CSEM||||mb|4.5|--|Greece [Sea]
2383669|2011-06-17T00:21:51.000000|35.8|26.1|2.0|CSEM||||ML|4.0|--|Crete, Greece [Sea: Greece]
2384439|2011-06-18T14:57:20.000000|35.23|27.77|30.0|CSEM||||mb|4.7|--|Dodecanese Islands, Greece [Sea: Greece]
2387509|2011-06-23T22:02:46.710000|38.064|14.784|7.3|BULLETIN-SISPICK||||Mw|4.5|--|1 km SE San Salvatore di Fitalia (ME)
2387959|2011-06-24T06:53:31.360000|37.299|20.78|10.1|BULLETIN-SISPICK||||ML|4.1|--|Costa Occidentale Peloponneso (GRECIA)
2392859|2011-07-01T00:57:22.000000|34.84|24.1|56.0|CSEM||||mb|4.4|--|Crete, Greece [Land: Greece]
2393559|2011-07-02T21:31:38.000000|36.49|26.69|10.0|CSEM||||ML|4.8|--|Dodecanese Islands, Greece [Sea: Greece]
2393949|2011-07-03T08:49:15.000000|36.6|23.01|5.0|CSEM||||ML|4.0|--|Southern Greece [Land: Greece]
2394049|2011-07-03T15:54:57.000000|36.57|20.49|10.0|CSEM||||ML|4.0|--|Mar Ionio Meridionale (MARE)
2396429|2011-07-07T19:21:48.590000|42.026|7.625|45.8|BULLETIN-SISPICK||||ML|4.7|--|Mare di Corsica (MARE)
2397729|2011-07-10T04:09:18.000000|36.61|26.77|168.0|CSEM||||mb|4.2|--|Dodecanese Islands, Greece [Sea: Greece]
2398819|2011-07-11T16:09:14.000000|40.14|29.96|24.0|CSEM||||ML|4.7|--|Turkey
2399259|2011-07-12T06:53:22.470000|43.927|11.855|7.6|BULLETIN-SISPICK||||Mw|4.1|--|5 km W Santa Sofia (FC)
2401779|2011-07-14T08:41:56.000000|37.82|22.61|10.0|CSEM||||ML|4.2|--|Southern Greece [Land: Greece]
2402809|2011-07-16T16:09:16.000000|43.22|21.59|2.0|CSEM||||mb|4.3|--|Serbia [Land]
2403649|2011-07-17T18:30:27.310000|45.01|11.367|2.4|BULLETIN-SISPICK||||Mw|4.5|--|1 km SW Ceneselli (RO)
2404399|2011-07-19T07:13:17.410000|37.366|20.072|10.0|BULLETIN-SISPICK||||ML|4.8|--|Mar Ionio Meridionale (MARE)
2405319|2011-07-21T22:52:44.000000|37.47|20.56|2.0|CSEM||||ML|4.1|--|Costa Occidentale Peloponneso (GRECIA)
2406369|2011-07-25T12:31:20.460000|45.016|7.365|11.0|BULLETIN-SISPICK||||Mw|4.3|--|3 km S Giaveno (TO)
2407509|2011-07-28T09:18:10.000000|38.31|21.79|2.0|CSEM||||mb|4.4|--|Greece [Sea]
2408359|2011-07-29T19:52:26.000000|38|21.73|10.0|CSEM||||ML|4.0|--|Greece
2412449|2011-08-07T09:15:46.000000|39.91|23.36|10.0|CSEM||||mb|4.1|--|Greece [Sea]
2412509|2011-08-07T14:35:35.000000|38.4|21.83|5.0|CSEM||||mb|4.7|--|Greece
2413959|2011-08-12T09:35:18.000000|34.27|26.25|48.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2414679|2011-08-14T03:49:11.000000|34.95|23.04|40.0|CSEM||||mb|4.4|--|Crete, Greece [Sea: Greece]
2417809|2011-08-20T02:00:24.000000|37.96|21.68|15.0|CSEM||||ML|4.6|--|Southern Greece [Land: Greece]
2417969|2011-08-20T09:07:48.000000|43.39|17.56|2.0|CSEM||||ML|4.1|--|Bosnia and Herz. [Land]
2418449|2011-08-21T06:14:19.000000|37.64|23.3|112.0|CSEM||||mb|4.4|--|Southern Greece [Sea: Greece]
2418499|2011-08-21T08:25:52.000000|36.11|21.94|2.0|CSEM||||mb|4.0|--|Mar Ionio Meridionale (MARE)
2419459|2011-08-23T05:22:25.000000|37.29|22|2.0|CSEM||||mb|4.0|--|Costa Occidentale Peloponneso (GRECIA)
2424719|2011-09-04T23:13:58.000000|39.69|21.73|2.0|CSEM||||mb|4.0|--|Greece
2425199|2011-09-06T04:14:14.000000|37.88|23.11|103.0|CSEM||||ML|4.2|--|Southern Greece [Sea: Greece]
2426009|2011-09-08T04:58:41.000000|35.85|24.14|37.0|CSEM||||ML|4.0|--|Crete, Greece [Sea: Greece]
2427819|2011-09-10T02:22:16.000000|36.87|26.58|9.0|CSEM||||mb|4.5|--|Dodecanese Islands, Greece [Sea: Greece]
2429609|2011-09-13T16:19:27.000000|34.24|23.73|10.0|CSEM||||mb|5.0|--|Crete, Greece [Sea: Greece]
2429939|2011-09-14T03:35:28.000000|37.2|22.05|1.0|CSEM||||mb|4.9|--|Costa Occidentale Peloponneso (GRECIA)
2430509|2011-09-15T08:42:21.000000|39.79|25.67|6.0|CSEM||||mb|4.6|--|Greece [Sea]
2433169|2011-09-23T20:59:44.000000|40.54|21.39|10.0|CSEM||||ML|4.0|--|Greece
2433819|2011-09-25T13:17:11.410000|42.389|18.472|10.0|BULLETIN-SISPICK||||ML|4.0|--|Costa Montenegro (MONTENEGRO)
2434489|2011-09-27T12:08:19.000000|34.22|23.67|10.0|CSEM||||Mw|5.3|--|Crete, Greece [Sea: Greece]
2435999|2011-09-30T20:40:15.000000|37.99|35.22|5.0|CSEM||||mb|4.5|--|Turkey
2437079|2011-10-04T02:40:46.000000|45.58|26.53|150.0|CSEM||||mb|4.8|--|Romania
2437109|2011-10-04T06:12:13.000000|37.33|23.31|98.0|CSEM||||ML|4.1|--|Southern Greece [Sea: Greece]
2437129|2011-10-04T09:26:29.000000|39.2|21.62|5.0|CSEM||||mb|4.5|--|Greece
2437489|2011-10-05T14:41:32.000000|36.07|23.38|80.0|CSEM||||ML|4.3|--|Southern Greece [Sea: Greece]
2438209|2011-10-07T04:29:37.000000|37.23|22.08|5.0|CSEM||||ML|4.1|--|Southern Greece [Land: Greece]
2439879|2011-10-12T20:51:33.000000|35.36|30.21|40.0|CSEM||||mb|4.5|--|Turkey [Sea]
2442459|2011-10-20T06:11:18.860000|44.521|9.393|5.1|BULLETIN-SISPICK||||ML|4.0|--|1 km SE Rezzoaglio (GE)
2444429|2011-10-26T07:15:49.480000|34.848|13.907|20.8|BULLETIN-SISPICK||||ML|4.0|--|Malta [Sea]
2447099|2011-11-01T09:21:38.000000|35.53|22.3|49.0|CSEM||||mb|4.2|--|Greece [Sea]
2448419|2011-11-04T11:22:02.180000|39.872|14.989|344.0|BULLETIN-SISPICK||||ML|4.0|--|Costa Cilentana (Salerno)
2450229|2011-11-10T17:25:39.000000|38.42|21.82|5.0|CSEM||||mb|4.6|--|Greece
2451889|2011-11-15T04:59:00.360000|38.274|14.671|8.4|BULLETIN-SISPICK||||Mw|4.1|--|Costa Siciliana nord-orientale (Messina)
2457999|2011-11-29T14:07:20.000000|35.94|28.63|20.0|CSEM||||ML|4.3|--|Greece [Sea]
2458089|2011-11-29T16:55:58.000000|37.58|24|158.0|CSEM||||ML|4.1|--|Southern Greece [Sea: Greece]
2465209|2011-12-12T17:04:42.030000|43.286|19.586|10.0|BULLETIN-SISPICK||||ML|4.8|--|Serbia [Land]
2466099|2011-12-14T19:47:14.000000|42.93|17.89|2.0|CSEM||||ML|4.0|--|Bosnia and Herz. [Land]
2467229|2011-12-18T15:01:01.810000|35.976|12.652|32.1|BULLETIN-SISPICK||||ML|4.5|--|Canale di Sicilia meridionale (MARE)
2468209|2011-12-21T09:43:49.000000|35.86|25.89|117.0|CSEM||||mb|4.2|--|Crete, Greece [Sea: Greece]
2479469|2012-01-25T08:06:37.090000|44.871|10.51|29.0|BULLETIN-SISPICK||||Mw|4.9|--|4 km S Brescello (RE)
2479809|2012-01-26T04:24:59.000000|36.07|25.07|14.0|CSEM||||Mw|5.3|--|Dodecanese Islands, Greece [Sea: Greece]
2480049|2012-01-27T01:33:23.000000|36.04|25.06|5.0|CSEM||||Mw|5.4|--|Dodecanese Islands, Greece [Sea: Greece]
2480219|2012-01-27T14:53:12.740000|44.523|10.009|72.4|BULLETIN-SISPICK||||Mw|4.9|--|2 km NE Berceto (PR)
2480599|2012-01-28T10:50:55.000000|36.03|25.06|5.0|CSEM||||mb|4.7|--|Dodecanese Islands, Greece [Sea: Greece]
2483729|2012-02-14T01:34:38.000000|40.13|24.09|3.0|CSEM||||mb|5.3|--|Greece [Sea]
2483839|2012-02-14T13:21:44.000000|37.7|20.74|2.0|CSEM||||Mw|4.3|--|Costa Greca Ionica (GRECIA)
2484029|2012-02-15T02:34:10.000000|36.19|28.68|40.0|CSEM||||ML|4.5|--|Turkey [Sea]
2486079|2012-02-22T02:23:18.000000|37.59|21.65|40.0|CSEM||||mb|4.5|--|Costa Occidentale Peloponneso (GRECIA)
2486759|2012-02-24T17:31:37.000000|42.49|19.23|7.0|CSEM||||mb|4.0|--|Montenegro [Land]
2487659|2012-02-26T22:37:55.920000|44.502|6.759|10.4|BULLETIN-SISPICK||||Mw|4.1|--|Confine Italia-Francia (FRANCIA)
2489789|2012-03-04T03:31:08.000000|40.13|24.06|2.0|CSEM||||Mw|5.2|--|Greece [Sea]
2490369|2012-03-05T15:15:06.990000|44.494|9.354|10.8|BULLETIN-SISPICK||||Mw|4.0|--|5 km SW Rezzoaglio (GE)
2492629|2012-03-15T05:40:58.000000|38.69|21.3|1.0|CSEM||||mb|4.1|--|Greece
2494479|2012-03-20T23:51:10.000000|36.01|24.25|70.0|CSEM||||Mw|4.6|--|Southern Greece [Sea: Greece]
2494569|2012-03-21T05:50:48.000000|38.56|21.71|10.0|CSEM||||mb|4.0|--|Greece
2494809|2012-03-22T00:38:13.000000|35.5|26.09|10.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2495549|2012-03-23T19:34:37.000000|33.81|25.31|10.0|CSEM||||Mw|4.0|--|Greece [Sea]
2496119|2012-03-25T04:46:54.000000|39.46|20.53|1.0|CSEM||||Mw|4.7|--|Greece [Land]
2496529|2012-03-26T03:00:16.820000|41.779|19.342|10.0|BULLETIN-SISPICK||||ML|4.5|--|Costa Albanese settentrionale (ALBANIA)
2498359|2012-03-30T20:48:33.000000|42.59|26.33|3.0|CSEM||||ML|4.1|--|Bulgaria
2502639|2012-04-13T06:21:32.630000|38.345|13.304|9.2|BULLETIN-SISPICK||||Mw|4.3|--|Costa Siciliana centro-settentrionale (Palermo)
2503549|2012-04-16T11:23:44.000000|36.78|21.65|35.0|CSEM||||mb|5.5|--|Costa Occidentale Peloponneso (GRECIA)
2503579|2012-04-16T12:02:15.000000|36.53|21.55|30.0|CSEM||||mb|4.5|--|Costa Occidentale Peloponneso (GRECIA)
2503609|2012-04-16T15:06:55.000000|36.68|21.74|56.0|CSEM||||mb|4.6|--|Costa Occidentale Peloponneso (GRECIA)
2506579|2012-04-23T22:15:33.000000|34.73|25.4|2.0|CSEM||||M|4.8|--|Crete, Greece [Sea: Greece]
2507149|2012-04-25T10:34:11.000000|38.4|21.99|7.0|CSEM||||Mw|4.4|--|Greece [Sea]
746671|2012-05-07T07:40:40.030000|36.7457|21.1297|10.0|BULLETIN-INGV||||ML|4.4|--|Mar Ionio Meridionale (MARE)
772141|2012-05-19T23:13:25.620000|44.9107|11.2472|9.3|BULLETIN-INGV||||Mw|4.0|--|9 km NW Finale Emilia (MO)
772691|2012-05-20T02:03:50.170000|44.8955|11.2635|9.5|BULLETIN-INGV||||Mw|5.8|--|7 km NW Finale Emilia (MO)
773041|2012-05-20T02:06:12.050000|44.8787|11.1202|5.0|BULLETIN-INGV||||ML|4.8|--|4 km E Mirandola (MO)
772991|2012-05-20T02:06:26.470000|44.9052|11.165|4.3|BULLETIN-INGV||||ML|4.8|--|7 km N San Felice sul Panaro (MO)
773011|2012-05-20T02:07:28.950000|44.8737|11.2703|6.1|BULLETIN-INGV||||ML|5.0|--|5 km NW Finale Emilia (MO)
773071|2012-05-20T02:09:48.350000|44.8338|11.3402|4.9|BULLETIN-INGV||||ML|4.3|--|3 km E Finale Emilia (MO)
773101|2012-05-20T02:11:45.550000|44.8603|11.3412|10.9|BULLETIN-INGV||||ML|4.3|--|5 km NE Finale Emilia (MO)
773111|2012-05-20T02:12:40.470000|44.87|11.219|6.7|BULLETIN-INGV||||ML|4.3|--|7 km E San Felice sul Panaro (MO)
773221|2012-05-20T02:20:56.520000|44.8518|10.9483|5.0|BULLETIN-INGV||||ML|4.2|--|6 km SW San Possidonio (MO)
773261|2012-05-20T02:21:50.490000|44.8903|11.1152|4.9|BULLETIN-INGV||||ML|4.1|--|4 km E Mirandola (MO)
773541|2012-05-20T02:35:32.440000|44.8247|11.4788|25.9|BULLETIN-INGV||||ML|4.0|--|1 km E Mirabello (FE)
773591|2012-05-20T02:39:07.410000|44.8813|11.227|6.6|BULLETIN-INGV||||ML|4.0|--|8 km NW Finale Emilia (MO)
774071|2012-05-20T03:02:47.090000|44.8597|11.152|9.1|BULLETIN-INGV||||ML|5.0|--|2 km NE San Felice sul Panaro (MO)
779991|2012-05-20T09:13:18.490000|44.8682|11.2362|7.2|BULLETIN-INGV||||ML|4.2|--|6 km NW Finale Emilia (MO)
